避難收容處所名稱,縣市及鄉鎮市區,經度,緯度,is_indoor,nearest_station,nearest_aqi,distance_km,risk_label
大理高中,臺北市萬華區,121.4913,25.0308,True,萬華,33,2.42,Normal
思賢國小,新北市新莊區,121.4433,25.0309,True,新莊,32,1.34,Normal
雙園國小,臺北市萬華區,121.4975,25.0309,True,萬華,33,2.03,Normal
國語實小,臺北市中正區,121.511,25.0309,True,永和,36,1.64,Normal
大理國小,臺北市萬華區,121.4938,25.0312,True,萬華,33,2.22,Normal
建國中學,臺北市中正區,121.5122,25.0312,True,永和,36,1.63,Normal
金華國中,臺北市大安區,121.5331,25.0312,True,古亭,36,1.23,Normal
信義國小,臺北市信義區,121.5632,25.0318,True,松山,34,2.55,Normal
共和社區活動中心,新北市雙溪區,121.8661,25.0318,True,基隆,29,15.21,Normal
大安高工,臺北市大安區,121.5432,25.0319,True,古亭,36,1.86,Normal
金華國小,臺北市大安區,121.5277,25.0322,True,古亭,36,1.3,Normal
中正國中,臺北市中正區,121.5221,25.0323,True,古亭,36,1.5,Normal
江翠國小,新北市板橋區,121.4742,25.0324,True,板橋,38,2.67,Normal
永春高中,臺北市信義區,121.5786,25.0327,True,松山,34,1.92,Normal
輔仁大學,新北市新莊區,121.4341,25.0329,True,新莊,32,0.59,Normal
台北世貿一館,基隆市中正區,121.56234,25.033152,True,松山,34,2.49,Normal
雙溪國小,新北市雙溪區,121.8672,25.0334,True,基隆,29,15.16,Normal
華江國小,臺北市萬華區,121.4912,25.0341,True,萬華,33,2.18,Normal
新莊國小,新北市新莊區,121.4417,25.0342,True,新莊,32,1.02,Normal
松山家商,臺北市信義區,121.5801,25.0348,True,松山,34,1.7,Normal
雙溪高中,新北市雙溪區,121.8632,25.0349,True,基隆,29,14.76,Normal
南門國小,臺北市中正區,121.5091,25.0352,True,萬華,33,1.26,Normal
南門國中,臺北市中正區,121.5091,25.0352,True,萬華,33,1.26,Normal
平林市民活動中心,新北市雙溪區,121.849136,25.035598,True,基隆,29,13.74,Normal
龍山國小,臺北市萬華區,121.4962,25.0356,True,萬華,33,1.7,Normal
臺北市信義運動中心,臺北市信義區,121.5733,25.0356,True,松山,34,1.69,Normal
松德公園,臺北市信義區,121.5733,25.0356,False,松山,34,1.69,Normal
台北市世貿三館,基隆市中正區,121.563833,25.035701,True,松山,34,2.18,Normal
中信國小,新北市新莊區,121.4505,25.0358,True,新莊,32,1.83,Normal
仁愛國小,臺北市大安區,121.5524,25.0358,True,古亭,36,2.86,Normal
新莊區公所,新北市新莊區,121.450558,25.035834,True,新莊,32,1.83,Normal
新莊高中,新北市新莊區,121.4525,25.0359,True,新莊,32,2.03,Normal
龍山國中,臺北市萬華區,121.5046,25.036,True,萬華,33,1.22,Normal
博愛國小,臺北市信義區,121.5711,25.0364,True,松山,34,1.69,Normal
興雅國中,臺北市信義區,121.5723,25.0364,True,松山,34,1.64,Normal
私立恆毅高級中學,新北市新莊區,121.453731,25.036593,True,新莊,32,2.14,Normal
新泰市民活動中心,新北市新莊區,121.4451,25.0369,True,新莊,32,1.27,Normal
頭前國中,新北市新莊區,121.4564,25.037,True,新莊,32,2.41,Normal
?公國中,臺北市信義區,121.5853,25.0371,True,松山,34,1.58,Normal
弘道國中,臺北市中正區,121.5153,25.0375,True,萬華,33,1.24,Normal
仁愛國中,臺北市大安區,121.5507,25.0375,True,古亭,36,2.84,Normal
幸安國小,臺北市大安區,121.535,25.0376,True,古亭,36,1.97,Normal
光華國小,新北市新莊區,121.4438,25.0378,True,新莊,32,1.14,Normal
老松國小,臺北市萬華區,121.5027,25.038,True,萬華,33,1.08,Normal
北一女中,臺北市中正區,121.513,25.0386,True,萬華,33,1.01,Normal
東門國小,臺北市中正區,121.5209,25.0387,True,萬華,33,1.56,Normal
福德國小,臺北市信義區,121.5865,25.0389,True,松山,34,1.47,Normal
貴和市民活動中心,新北市泰山區,121.4266,25.0394,True,新莊,32,0.62,Normal
財團法人臺北市東和禪寺,臺北市中正區,121.5225,25.0394,True,萬華,33,1.66,Normal
松山工農,臺北市信義區,121.572,25.0398,True,松山,34,1.32,Normal
光復國小,臺北市信義區,121.5578,25.0402,True,松山,34,2.36,Normal
舊庄國小,臺北市南港區,121.61735,25.040245,True,汐止,28,3.73,Normal
二二八和平公園,臺北市中正區,121.5156,25.0403,False,萬華,33,1.03,Normal
懷生國中,臺北市大安區,121.5412,25.0403,True,古亭,36,2.48,Normal
南上社區活動中心,桃園市龜山區,121.300096,25.040457,True,桃園,40,5.11,Normal
南興公園,桃園市蘆竹區,121.287732,25.04135998,False,桃園,40,5.47,Normal
明志科技大學,新北市泰山區,121.4206,25.0417,True,新莊,32,1.27,Normal
中港第一市民活動中心,新北市新莊區,121.455157,25.041825,True,新莊,32,2.32,Normal
老人文康活動中心,新北市平溪區,121.775807,25.04193,True,基隆,29,9.83,Normal
全安市民活動中心,新北市新莊區,121.4565,25.0423,True,新莊,32,2.47,Normal
大有市民活動中心,新北市三峽區,121.533012,25.042385,True,中山,45,2.32,Normal
豐珠國中小活動中心,新北市貢寮區,121.533012,25.042385,True,中山,45,2.32,Normal
成功高中,臺北市中正區,121.5238,25.0424,True,萬華,33,1.66,Normal
胡適國小,臺北市南港區,121.6172,25.0424,True,汐止,28,3.56,Normal
丹鳳高中,新北市新莊區,121.4444,25.0426,True,新莊,32,1.3,Normal
忠孝國小,臺北市中正區,121.5317,25.0428,True,中山,45,2.24,Normal
明志國小,新北市泰山區,121.4317,25.043,True,新莊,32,0.56,Normal
永吉國小,臺北市信義區,121.5791,25.043,True,松山,34,0.78,Normal
私立金陵女中,新北市三重區,121.467,25.0431,True,菜寮,30,3.2,Normal
西門國小,臺北市萬華區,121.5035,25.0432,True,萬華,33,0.58,Normal
第一河濱公園,桃園市蘆竹區,121.287732,25.04345895,False,桃園,40,5.69,Normal
松山高中,臺北市信義區,121.5658,25.0439,True,松山,34,1.46,Normal
十分國小,新北市平溪區,121.7774,25.0439,True,基隆,29,9.64,Normal
光明國中操場,桃園市蘆竹區,121.288977,25.04435395,False,桃園,40,5.75,Normal
永春國小,臺北市信義區,121.5789,25.0447,True,松山,34,0.59,Normal
臺北田徑場,臺北市松山區,121.5509,25.0449,True,松山,34,2.85,Normal
成德國中,臺北市南港區,121.587751,25.045069,True,松山,34,1.07,Normal
國泰國小,新北市新莊區,121.4472,25.0451,True,新莊,32,1.68,Normal
懷生國小,臺北市中山區,121.5417,25.0453,True,中山,45,2.44,Normal
光明河濱公園,桃園市蘆竹區,121.287217,25.04544138,False,桃園,40,5.92,Normal
修德國小,臺北市南港區,121.5896,25.0455,True,松山,34,1.21,Normal
頭前國小,新北市新莊區,121.4566,25.0456,True,新莊,32,2.57,Normal
南港公園,臺北市南港區,121.5912,25.0458,False,松山,34,1.35,Normal
福星國小,臺北市萬華區,121.5089,25.0463,True,萬華,33,0.1,Normal
臺北市南港運動中心,臺北市南港區,121.5822,25.0466,True,松山,34,0.52,Normal
興雅國小,臺北市信義區,121.5701,25.0467,True,松山,34,0.93,Normal
成德國小,臺北市南港區,121.5869,25.0469,True,松山,34,0.9,Normal
蘆竹區公所三樓禮堂,桃園市蘆竹區,121.295049,25.046998,True,桃園,40,5.9,Normal
義學國中,新北市泰山區,121.4347,25.0472,True,新莊,32,1.05,Normal
義學國小,新北市泰山區,121.4347,25.0472,True,新莊,32,1.05,Normal
白雲國小,新北市汐止區,121.618882,25.047641,True,汐止,28,3.03,Normal
南美國小,桃園市龜山區,121.297367,25.047711,True,桃園,40,5.94,Normal
福營行政大樓,新北市新莊區,121.4447,25.0482,True,新莊,32,1.67,Normal
永吉國中,臺北市信義區,121.5741,25.0483,True,松山,34,0.49,Normal
中山女中,臺北市中山區,121.5371,25.0485,True,中山,45,1.87,Normal
義仁市民活動中心,新北市泰山區,121.4273,25.0487,True,新莊,32,1.3,Normal
中崙高中,臺北市松山區,121.5611,25.0487,True,松山,34,1.77,Normal
臺北市松山運動中心,臺北市松山區,121.5501,25.049,True,中山,45,2.8,Normal
敦化國小,臺北市松山區,121.5485,25.0491,True,中山,45,2.66,Normal
長安國中,臺北市中山區,121.5319,25.0494,True,中山,45,1.54,Normal
長安國小,臺北市中山區,121.5302,25.0497,True,中山,45,1.46,Normal
玉泉公園,臺北市大同區,121.5077,25.0498,False,萬華,33,0.37,Normal
興穀國民小學,新北市三重區,121.4755,25.0502,True,菜寮,30,2.16,Normal
建成國中,臺北市大同區,121.5197,25.0503,True,萬華,33,1.25,Normal
橫科里活動中心,新北市汐止區,121.620181,25.05045,True,汐止,28,2.72,Normal
中正國小,臺北市中山區,121.5402,25.0506,True,中山,45,1.9,Normal
南崁國小,桃園市蘆竹區,121.300993,25.05063298,True,桃園,40,6.23,Normal
龜山婦幼公園,桃園市龜山區,121.359767,25.050908,False,林口,31,3.07,Normal
文華國小,桃園市龜山區,121.365307,25.050955,True,林口,31,3.01,Normal
忠孝國中,臺北市大同區,121.5082,25.0512,True,萬華,33,0.52,Normal
松山國小,臺北市松山區,121.5793,25.0512,True,松山,34,0.15,Normal
五福游泳池停車場及旁空地,桃園市蘆竹區,121.294652,25.05120598,False,桃園,40,6.37,Normal
蘆竹區婦幼館,桃園市蘆竹區,121.29348,25.051391,True,桃園,40,6.41,Normal
豐年國小,新北市新莊區,121.4474,25.0514,True,新莊,32,2.12,Normal
新泰國小,新北市新莊區,121.4554,25.0514,True,新莊,32,2.75,Normal
仁和宮,新北市貢寮區,121.92262,25.051427,True,基隆,29,18.51,Normal
敦化國中,臺北市松山區,121.5468,25.0515,True,中山,45,2.37,Normal
臺北體育館,臺北市松山區,121.5446,25.0517,True,中山,45,2.17,Normal
大崗國中,桃園市龜山區,121.370832,25.051707,True,林口,31,2.97,Normal
臺北市極限運動訓練中心,臺北市南港區,121.6073,25.0519,True,松山,34,2.9,Normal
私立清傳商職,新北市三重區,121.4769,25.052,True,菜寮,30,1.93,Normal
樂善社區活動中心,桃園市龜山區,121.382177,25.052012,True,林口,31,3.34,Normal
福壽市民活動中心,新北市新莊區,121.4576,25.0522,True,新莊,32,2.98,Normal
西松國小,臺北市松山區,121.5636,25.0522,True,松山,34,1.53,Normal
大坑社區活動中心,桃園市龜山區,121.328662,25.05223,True,林口,31,4.69,Normal
南崁高中,桃園市蘆竹區,121.297216,25.052285,True,桃園,40,6.45,Normal
埔心社區活動中心,桃園市大園區,121.225524,25.052378,True,大園,38,2.51,Normal
南港高中,臺北市南港區,121.595,25.0525,True,松山,34,1.67,Normal
民安國小,新北市新莊區,121.4661,25.0529,True,菜寮,30,2.33,Normal
三港集會所,新北市雙溪區,121.878,25.053,True,基隆,29,14.59,Normal
玉成國小,臺北市南港區,121.594769,25.05364,True,松山,34,1.68,Normal
福營國中,新北市新莊區,121.4445,25.0538,True,新莊,32,2.14,Normal
誠正國中,臺北市南港區,121.6187,25.0541,True,汐止,28,2.6,Normal
同榮國小,新北市泰山區,121.4282,25.0546,True,新莊,32,1.9,Normal
新北市立三重高中,新北市三重區,121.4915,25.0547,True,萬華,33,1.89,Normal
吉林國小,臺北市中山區,121.5296,25.0547,True,中山,45,0.91,Normal
澳底圖書館,新北市貢寮區,121.926916,25.054775,True,基隆,29,18.73,Normal
南崁國中,桃園市蘆竹區,121.298375,25.054812,True,桃園,40,6.72,Normal
長春國小,臺北市中山區,121.5339,25.0549,True,中山,45,1.11,Normal
澳底國小大禮堂,新北市貢寮區,121.9246,25.0549,True,基隆,29,18.51,Normal
慶安宮,新北市貢寮區,121.923804,25.054921,True,基隆,29,18.44,Normal
大同高中,臺北市中山區,121.5351,25.055,True,中山,45,1.19,Normal
新泰國中,新北市新莊區,121.4594,25.0551,True,菜寮,30,2.67,Normal
日新國小,臺北市大同區,121.5167,25.0553,True,大同,52,0.95,Normal
白雲里活動中心,新北市汐止區,121.656768,25.05542,True,汐止,28,2.01,Normal
泰山體育館,新北市泰山區,121.4263,25.0556,True,新莊,32,2.06,Normal
西松高中,臺北市松山區,121.5671,25.0556,True,松山,34,1.32,Normal
三光國民小學,新北市三重區,121.4968,25.0561,True,萬華,33,1.55,Normal
東新國小,臺北市南港區,121.602,25.0562,True,松山,34,2.45,Normal
昌隆國小,新北市新莊區,121.448,25.0563,True,新莊,32,2.57,Normal
南港高工,臺北市南港區,121.6072,25.0563,True,松山,34,2.96,Normal
南港展覽館,基隆市中正區,121.617345,25.056376,True,汐止,28,2.61,Normal
興化國小,新北市新莊區,121.4556,25.0564,True,菜寮,30,2.92,Normal
介壽國中,臺北市松山區,121.5565,25.0564,True,松山,34,2.34,Normal
集美國民小學,新北市三重區,121.4879,25.0565,True,菜寮,30,1.55,Normal
蓬萊國小,臺北市大同區,121.5155,25.0565,True,大同,52,0.79,Normal
民生國小,臺北市松山區,121.552,25.0565,True,中山,45,2.65,Normal
健康國小,臺北市松山區,121.5629,25.0566,True,松山,34,1.74,Normal
泰山高中,新北市泰山區,121.4285,25.0573,True,新莊,32,2.19,Normal
南港國小,臺北市南港區,121.6104,25.0575,True,汐止,28,3.21,Normal
明志市民活動中心,新北市泰山區,121.4299,25.0577,True,新莊,32,2.21,Normal
菜寮市民活動中心,新北市三重區,121.4928,25.0578,True,三重,59,1.65,Normal
潮音國小,桃園市大園區,121.168175,25.057905,True,大園,38,3.48,Normal
育成高中,臺北市南港區,121.6092,25.0587,True,松山,34,3.23,Normal
光興國民小學,新北市三重區,121.4988,25.0589,True,大同,52,1.55,Normal
民族國小,臺北市松山區,121.5519,25.0589,True,中山,45,2.58,Normal
北峰國小,新北市汐止區,121.629106,25.058956,True,汐止,28,1.43,Normal
大園國小學生活動中心,桃園市大園區,121.202671,25.059085,True,大園,38,0.21,Normal
泰山區公所,新北市泰山區,121.4314,25.0592,True,新莊,32,2.36,Normal
東山國小,新北市汐止區,121.699553,25.059723,True,汐止,28,5.96,Normal
民生國中,臺北市松山區,121.5673,25.0598,True,松山,34,1.58,Normal
過圳市民活動中心,新北市三重區,121.4881,25.0601,True,菜寮,30,1.21,Normal
雙蓮國小,臺北市大同區,121.5167,25.0601,True,大同,52,0.49,Normal
東方科學園區,新北市汐止區,121.64793,25.060367,True,汐止,28,0.97,Normal
中山國中,臺北市松山區,121.5455,25.0605,True,中山,45,1.92,Normal
潭美國小,臺北市內湖區,121.5908,25.0609,True,松山,34,1.73,Normal
中正社區活動中心,新北市雙溪區,121.8515,25.061,True,基隆,29,11.93,Normal
三重區公所,新北市三重區,121.4885,25.0611,True,菜寮,30,1.15,Normal
青山國中小,新北市汐止區,121.656653,25.061158,True,汐止,28,1.69,Normal
成淵高中,臺北市大同區,121.5185,25.0613,True,大同,52,0.56,Normal
太平國小,臺北市大同區,121.5114,25.0614,True,大同,52,0.29,Normal
永樂國小,臺北市大同區,121.5111,25.0617,True,大同,52,0.29,Normal
民權公園,臺北市松山區,121.5575,25.0619,False,松山,34,2.5,Normal
楓樹福泰市民活動中心,新北市泰山區,121.4345,25.062,True,新莊,32,2.68,Normal
新生公園棒球場,臺北市中山區,121.5258,25.062,False,中山,45,0.08,Normal
新興國中,臺北市中山區,121.5258,25.062,True,中山,45,0.08,Normal
臺北市中山運動中心,臺北市中山區,121.5258,25.062,True,中山,45,0.08,Normal
公西社區活動中心,桃園市龜山區,121.36028,25.062299,True,林口,31,1.82,Normal
泰山國小,新北市泰山區,121.4313,25.0623,True,新莊,32,2.71,Normal
民權國小,臺北市松山區,121.5623,25.0625,True,松山,34,2.15,Normal
碧華國民中學,新北市三重區,121.4903,25.0626,True,三重,59,1.17,Normal
榮星花園公園,臺北市中山區,121.5402,25.0626,False,中山,45,1.38,Normal
大園社區活動中心,桃園市大園區,121.200297,25.062655,True,大園,38,0.29,Normal
黎明市民活動中心,新北市泰山區,121.421,25.0627,True,新莊,32,2.98,Normal
牡丹國小,新北市雙溪區,121.8517,25.0627,True,基隆,29,11.82,Normal
秀峰國小,新北市汐止區,121.661377,25.062874,True,汐止,28,2.11,Normal
中山國小,臺北市中山區,121.5263,25.0629,True,中山,45,0.06,Normal
三重區綜合運動場,新北市三重區,121.489253,25.063033,True,菜寮,30,1.06,Normal
三民國小,臺北市松山區,121.5643,25.0633,True,松山,34,2.07,Normal
明志國民中學,新北市三重區,121.4892,25.0634,True,菜寮,30,1.03,Normal
民權國中,臺北市大同區,121.5139,25.0635,True,大同,52,0.05,Normal
五常國中,臺北市中山區,121.5431,25.0635,True,中山,45,1.67,Normal
汐止區公所行政中心,新北市汐止區,121.658894,25.063774,True,汐止,28,1.84,Normal
五常國小,臺北市中山區,121.5422,25.0642,True,中山,45,1.59,Normal
大橋國小,臺北市大同區,121.5134,25.0643,True,大同,52,0.11,Normal
正義國民小學,新北市三重區,121.4961,25.0644,True,三重,59,0.94,Normal
行政區民活動中心,臺北市中山區,121.5335,25.0644,True,中山,45,0.74,Normal
私立東海高中,新北市三重區,121.4787,25.0648,True,菜寮,30,0.52,Normal
大同國小,臺北市大同區,121.5161,25.0648,True,大同,52,0.32,Normal
長興社區活動中心,桃園市蘆竹區,121.267905,25.06484198,True,大園,38,6.6,Normal
內厝河濱公園,桃園市蘆竹區,121.278033,25.06511398,False,大園,38,7.62,Normal
泰山國中,新北市泰山區,121.426,25.0652,True,新莊,32,3.1,Normal
二重國民小學,新北市三重區,121.478,25.0652,True,菜寮,30,0.52,Normal
福安廟,新北市貢寮區,121.8952,25.0655,True,基隆,29,15.34,Normal
二重國民中學,新北市三重區,121.4805,25.0657,True,菜寮,30,0.37,Normal
黎明技術學院,新北市泰山區,121.4199,25.0658,True,新莊,32,3.34,Normal
